UF,Municipio,Regiao,PIB,Ano
MA,Vargem Grande,Nordeste,,2021
RS,Tucunduva,Sul,232.643,2020
MG,Peçanha,Sudeste,,2021
MG,Itamarati de Minas,Sudeste,62.437,2020
SC,Pescaria Brava,Sul,,2020
GO,Guapó,Centro-Oeste,260.942,2020
BA,Macururé,Nordeste,,2021
PA,São João do Araguaia,Norte,,2021
MS,Paraiso das Aguas,Centro-Oeste,,2016
SC,Entre Rios,Sul,,2021
GO,São Luíz do Norte,Centro-Oeste,,2021
RS,Maratá,Sul,76.304,2020
PB,São José do Bonfim,Nordeste,,2021
RS,Arambaré,Sul,,2021
TO,Novo Acordo,Norte,,2021
MT,General Carneiro,Centro-Oeste,,2021
PI,Monsenhor Gil,Nordeste,108.100,2020
MA,São Bernardo,Nordeste,260.396,2020
SP,Gabriel Monteiro,Sudeste,76.725,2020
MG,Serranópolis de Minas,Sudeste,40.309,2020
PR,Catanduvas,Sul,347.800,2020
RS,Maratá,Sul,,2021
PR,Barra do Jacaré,Sul,,2021
MG,Belmiro Braga,Sudeste,,2021
PR,Janiópolis,Sul,250.314,2020
MG,Santa Cruz de Salinas,Sudeste,,2021
MG,Carmésia,Sudeste,34.738,2020
PA,Cachoeira do Piriá,Norte,215.678,2020
GO,Sítio dAbadia,Centro-Oeste,64.898,2020
BA,Nazaré,Nordeste,290.251,2020
RS,Arambaré,Sul,153.506,2020
RS,Vitória das Missões,Sul,,2021
SP,Avaí,Sudeste,395.873,2020
MA,Bacurituba,Nordeste,38.251,2020
RN,São José do Seridó,Nordeste,,2021
BA,Candeal,Nordeste,,2021
BA,São José da Vitória,Nordeste,57.016,2020
SP,General Salgado,Sudeste,,2021
PA,Maracanã,Norte,255.464,2020
PA,São Francisco do Pará,Norte,,2021
BA,Souto Soares,Nordeste,,2021
MG,Arinos,Sudeste,,2021
RN,Equador,Nordeste,70.057,2020
RN,Extremoz,Nordeste,,2021
PE,Carnaubeira da Penha,Nordeste,84.886,2020
RS,Ciríaco,Sul,,2021
PI,São Braz do Piauí,Nordeste,40.298,2020
TO,Pedro Afonso,Norte,634.546,2020
PI,Landri Sales,Nordeste,,2021
GO,Formoso,Centro-Oeste,,2021
GO,Lagoa Santa,Centro-Oeste,,2021
MG,Raposos,Sudeste,,2021
MG,Varjão de Minas,Sudeste,,2021
TO,Barra do Ouro,Norte,,2021
PA,Anajás,Norte,228.694,2020
PI,Colônia do Gurguéia,Nordeste,,2021
GO,Nova Veneza,Centro-Oeste,,2021
RS,Relvado,Sul,60.991,2020
TO,Novo Acordo,Norte,70.272,2020
GO,São Patrício,Centro-Oeste,,2021
PB,Sossêgo,Nordeste,,2021
SP,Iporanga,Sudeste,,2021
RS,Rodeio Bonito,Sul,209.636,2020
TO,Barra do Ouro,Norte,73.480,2020
PA,Maracanã,Norte,,2021
RN,Marcelino Vieira,Nordeste,,2021
TO,Rio Sono,Norte,88.086,2020
TO,Natividade,Norte,,2021
MA,Gonçalves Dias,Nordeste,,2021
PR,Doutor Ulysses,Sul,89.527,2020
MT,Guiratinga,Centro-Oeste,,2021
MG,Augusto de Lima,Sudeste,66.732,2020
BA,Boa Nova,Nordeste,,2021
MT,Guiratinga,Centro-Oeste,490.860,2020
GO,Guapó,Centro-Oeste,,2021
MG,Lontra,Sudeste,,2021
MG,Fronteira,Sudeste,,2021
PI,Manoel Emídio,Nordeste,,2021
MG,Ibiaí,Sudeste,81.472,2020
BA,Ouriçangas,Nordeste,65.703,2020
PI,Matias Olímpio,Nordeste,90.468,2020
MG,Areado,Sudeste,252.554,2020
GO,Jandaia,Centro-Oeste,,2021
MG,Jequitibá,Sudeste,111.183,2020
MG,Cristália,Sudeste,,2021
SC,Flor do Sertão,Sul,54.830,2020
MG,Varjão de Minas,Sudeste,207.757,2020
PB,São Domingos de Pombal,Nordeste,32.167,2020
PI,Campo Largo do Piauí,Nordeste,,2021
RN,Major Sales,Nordeste,43.355,2020
PR,Santo Antônio do Caiuá,Sul,,2021
AL,Paripueira,Nordeste,,2021
AC,Bujari,Norte,,2021
ES,Mantenópolis,Sudeste,,2021
GO,Nova Veneza,Centro-Oeste,169.018,2020
RS,Herveiras,Sul,59.461,2020
MT,Santo Afonso,Centro-Oeste,114.156,2020
SE,Muribeca,Nordeste,,2021
MG,Miradouro,Sudeste,,2021
MG,Icaraí de Minas,Sudeste,,2021
MG,Capela Nova,Sudeste,56.601,2020
RS,Herveiras,Sul,,2021
SC,Painel,Sul,,2021
RN,Marcelino Vieira,Nordeste,77.810,2020
PI,Landri Sales,Nordeste,87.701,2020
MG,Raposos,Sudeste,256.068,2020
MG,Caparaó,Sudeste,,2021
PE,Salgueiro,Nordeste,969.877,2020
SP,Rosana,Sudeste,2.277.165,2020
RJ,Arraial do Cabo,Sudeste,1.832.831,2020
MG,Miradouro,Sudeste,143.892,2020
PR,Pinhalão,Sul,,2021
MG,Jequeri,Sudeste,,2021
MG,Quartel Geral,Sudeste,67.552,2020
MS,Paraiso das Aguas,Centro-Oeste,,2018
PR,Indianópolis,Sul,467.160,2020
MA,Bacurituba,Nordeste,,2021
PI,São Braz do Piauí,Nordeste,,2021
SP,Santo Antônio do Jardim,Sudeste,,2021
RN,Umarizal,Nordeste,,2021
AL,Pariconha,Nordeste,,2021
AM,Codajás,Norte,498.998,2020
CE,Itaiçaba,Nordeste,,2021
MG,Muzambinho,Sudeste,482.405,2020
PB,Baraúna,Nordeste,,2021
RS,Saldanha Marinho,Sul,137.621,2020
MS,Juti,Centro-Oeste,414.014,2020
PE,Poção,Nordeste,,2021
PR,Figueira,Sul,138.404,2020
SC,Paial,Sul,,2021
BA,Irajuba,Nordeste,,2021
TO,Araguaçu,Norte,274.767,2020
MT,Planalto da Serra,Centro-Oeste,171.896,2020
MG,Caputira,Sudeste,107.601,2020
RJ,Quatis,Sudeste,308.910,2020
PB,Aguiar,Nordeste,,2021
PI,Lagoinha do Piauí,Nordeste,37.230,2020
AL,Barra de São Miguel,Nordeste,227.378,2020
PE,Itaquitinga,Nordeste,138.324,2020
RS,Derrubadas,Sul,,2021
PB,Prata,Nordeste,58.629,2020
AM,Santa Isabel do Rio Negro,Norte,,2021
MT,Terra Nova do Norte,Centro-Oeste,,2021
SC,Celso Ramos,Sul,57.113,2020
PB,Jacaraú,Nordeste,,2021
MG,Rio Preto,Sudeste,69.644,2020
AM,Carauari,Norte,358.947,2020
TO,Ponte Alta do Bom Jesus,Norte,,2021
PB,Ouro Velho,Nordeste,34.582,2020
PR,Novo Itacolomi,Sul,83.199,2020
SE,Muribeca,Nordeste,91.097,2020
AL,Lagoa da Canoa,Nordeste,,2021
PR,Juranda,Sul,400.997,2020
BA,Acajutiba,Nordeste,,2021
MG,Capela Nova,Sudeste,,2021
SP,Rubiácea,Sudeste,81.573,2020
PB,Santana dos Garrotes,Nordeste,62.213,2020
PI,Santo Antônio dos Milagres,Nordeste,,2021
TO,Araguaçu,Norte,,2021
MG,Central de Minas,Sudeste,81.588,2020
MG,Ipiaçu,Sudeste,,2021
GO,Aruanã,Centro-Oeste,228.879,2020
BA,Lajedinho,Nordeste,,2021
PE,Cachoeirinha,Nordeste,227.951,2020
BA,Coronel João Sá,Nordeste,173.421,2020
PI,São Francisco de Assis do Piauí,Nordeste,52.719,2020
RS,Cruzaltense,Sul,,2021
RS,Tupanci do Sul,Sul,,2021
RJ,Quatis,Sudeste,,2021
MG,Santana do Jacaré,Sudeste,,2021
BA,Ituaçu,Nordeste,,2021
PR,Tapira,Sul,133.205,2020
PI,Santo Antônio dos Milagres,Nordeste,16.741,2020
AL,Olho dÁgua do Casado,Nordeste,81.415,2020
TO,Santa Tereza do Tocantins,Norte,,2021
BA,Lajedinho,Nordeste,58.242,2020
GO,Itaguaru,Centro-Oeste,,2021
MG,Glaucilândia,Sudeste,,2021
PI,Francisco Santos,Nordeste,83.008,2020
GO,Turvelândia,Centro-Oeste,467.083,2020
BA,Acajutiba,Nordeste,137.425,2020
MT,Santo Afonso,Centro-Oeste,,2021
RS,Dom Feliciano,Sul,,2021
MG,Córrego do Bom Jesus,Sudeste,42.581,2020
MG,Gonzaga,Sudeste,60.215,2020
PB,São José do Bonfim,Nordeste,29.975,2020
AL,Olho dÁgua do Casado,Nordeste,,2021
MG,Ipiaçu,Sudeste,141.817,2020
AM,Codajás,Norte,,2021
PB,Caiçara,Nordeste,63.797,2020
MG,Simonésia,Sudeste,,2021
RS,Paverama,Sul,202.083,2020
AL,Taquarana,Nordeste,,2021
PR,Antônio Olinto,Sul,,2021
MG,Ferros,Sudeste,,2021
PI,Novo Santo Antônio,Nordeste,28.198,2020
BA,Ituaçu,Nordeste,186.426,2020
MA,Igarapé Grande,Nordeste,103.997,2020
MG,Seritinga,Sudeste,,2021
PE,Itaquitinga,Nordeste,,2021
PE,Riacho das Almas,Nordeste,,2021
GO,Uirapuru,Centro-Oeste,,2021
MG,Caputira,Sudeste,,2021
SP,Sarutaiá,Sudeste,,2021
SC,Arroio Trinta,Sul,111.049,2020
RN,Lagoa de Pedras,Nordeste,,2021
PB,Umbuzeiro,Nordeste,,2021
PI,São Miguel do Tapuio,Nordeste,,2021
MG,Araçaí,Sudeste,57.252,2020
PB,Barra de São Miguel,Nordeste,72.175,2020
MG,Fernandes Tourinho,Sudeste,,2021
GO,Trombas,Centro-Oeste,59.428,2020
SP,Mira Estrela,Sudeste,,2021
MA,Sucupira do Riachão,Nordeste,,2021
GO,Posse,Centro-Oeste,,2021
RS,Herval,Sul,142.340,2020
MG,Datas,Sudeste,61.847,2020
MT,Nova Bandeirantes,Centro-Oeste,259.002,2020
MA,Itaipava do Grajaú,Nordeste,,2021
TO,Brejinho de Nazaré,Norte,,2021
PI,Massapê do Piauí,Nordeste,,2021
BA,Ibiassucê,Nordeste,,2021
PI,Caraúbas do Piauí,Nordeste,55.128,2020
GO,Morro Agudo de Goiás,Centro-Oeste,46.579,2020
PR,Ourizona,Sul,,2021
PE,Moreilândia,Nordeste,,2021
SP,Luiziânia,Sudeste,,2021
PB,Aroeiras,Nordeste,,2021
PI,Barras,Nordeste,,2021
GO,Nova Aurora,Centro-Oeste,,2021
MA,Benedito Leite,Nordeste,58.941,2020
PE,Capoeiras,Nordeste,223.443,2020
BA,Serra Dourada,Nordeste,,2021
RN,Lagoa de Pedras,Nordeste,75.019,2020
SP,Elisiário,Sudeste,67.869,2020
PB,Pilar,Nordeste,112.741,2020
MG,Araçaí,Sudeste,,2021
PR,Abatiá,Sul,239.760,2020
RS,Rondinha,Sul,224.157,2020
GO,Caturaí,Centro-Oeste,,2021
RS,Barracão,Sul,188.539,2020
PE,Riacho das Almas,Nordeste,217.391,2020
PI,São Francisco de Assis do Piauí,Nordeste,,2021
GO,Aruanã,Centro-Oeste,,2021
MG,Alvarenga,Sudeste,,2021
SP,Itapirapuã Paulista,Sudeste,,2021
PI,Brejo do Piauí,Nordeste,,2021
PE,Cachoeirinha,Nordeste,,2021
SP,Guzolândia,Sudeste,86.220,2020
SC,Modelo,Sul,133.991,2020
RS,Estrela Velha,Sul,107.225,2020
TO,São Bento do Tocantins,Norte,,2021
AP,Laranjal do Jari,Norte,1.034.560,2020
AL,Canapi,Nordeste,,2021
MS,Taquarussu,Centro-Oeste,165.451,2020
PE,Capoeiras,Nordeste,,2021
SC,Paial,Sul,47.599,2020
MG,Japaraíba,Sudeste,81.812,2020
RS,Passa Sete,Sul,98.728,2020
SP,Populina,Sudeste,109.557,2020
MG,Conceição da Aparecida,Sudeste,212.159,2020
ES,Laranja da Terra,Sudeste,,2021
PI,Belém do Piauí,Nordeste,39.807,2020
PB,Alagoinha,Nordeste,122.705,2020
BA,Iaçu,Nordeste,,2021
MG,Pedras de Maria da Cruz,Sudeste,,2021
MG,Santana do Jacaré,Sudeste,95.789,2020
GO,Palmelo,Centro-Oeste,42.934,2020
RS,Barracão,Sul,,2021
MT,Paranaíta,Centro-Oeste,,2021
PA,São Sebastião da Boa Vista,Norte,,2021
TO,Pindorama do Tocantins,Norte,,2021
MA,Passagem Franca,Nordeste,169.084,2020
GO,Guaraíta,Centro-Oeste,,2021
CE,Potiretama,Nordeste,,2021
PR,Iguatu,Sul,91.613,2020
RJ,São José de Ubá,Sudeste,168.874,2020
MS,Taquarussu,Centro-Oeste,,2021
MG,Ferros,Sudeste,137.690,2020
RN,Ipueira,Nordeste,,2021
MA,Nina Rodrigues,Nordeste,,2021
PI,Belém do Piauí,Nordeste,,2021
