Município,UF,População,Total Despesa
Brejo de Areia,MA,9166,21209781.59
Brejo do Cruz,PB,13900,30428030.84
Brejo do Piauí,PI,3871,12397631.84
Brejo dos Santos,PB,6413,14415616.13
Brejolândia,BA,10698,20550550.39
Brejão,PE,8989,27414911.08
Brejões,BA,15214,32254900.83
Breu Branco,PA,61222,97056863.21
Britânia,GO,5772,23384069.95
Brochier,RS,4952,14542371.35
Brodowski,SP,23460,72457797.44
Brotas,SP,23419,79007082.17
Brotas de Macaúbas,BA,11070,27317742.1
Brumadinho,MG,37857,178653339.68
Brumado,BA,69255,133678583.61
Brunópolis,SC,2639,14526828.48
Brusque,SC,122775,337519596.09
Brás Pires,MG,4604,12804441.03
Bueno Brandão,MG,11223,19372116.48
Buenos Aires,PE,13012,25347028.07
Buenópolis,MG,10589,22014955.07
Buerarema,BA,19283,27296556.96
Bugre,MG,4134,12182367.98
Bujari,AC,9339,19139545.84
Buri,SP,19570,56683607.1
Buritama,SP,16583,60793718.59
Buriti,MA,28022,66825687.76
Buriti Alegre,GO,9467,29814138.97
Buriti Bravo,MA,23375,42778291.13
Buriti de Goiás,GO,2595,13324634.28
Buriti do Tocantins,TO,10837,18947540.35
Buriti dos Lopes,PI,19415,41141740.19
Buriti dos Montes,PI,8188,17581585.46
Buriticupu,MA,70417,128862680.71
Buritinópolis,GO,3394,21862759.0
Buritirama,BA,21549,39667041.96
Buritirana,MA,15100,31064399.09
Buritis,MG,24351,66976419.34
Buritis,RO,37838,71947072.93
Buritizal,SP,4345,21647532.31
Buritizeiro,MG,28163,55830988.91
Butiá,RS,21192,48240530.55
Buíque,PE,56523,86092208.48
Bálsamo,SP,8773,21136257.84
Caapiranga,AM,12420,29487698.21
Caaporã,PB,21555,63181989.5
Caarapó,MS,28437,87053632.46
Caatiba,BA,10166,18593406.15
Cabaceiras,PB,5449,13949562.66
Cabaceiras do Paraguaçu,BA,18978,27360324.77
Cabeceira Grande,MG,6861,25538124.01
Cabeceiras,GO,7829,19854227.19
Cabeceiras do Piauí,PI,10325,18915221.21
Cabedelo,PB,65634,213896737.99
Cabixi,RO,6355,19543052.91
Cabo Frio,RJ,208451,544737481.23
Cabo Verde,MG,14298,25501820.79
Cabo de Santo Agostinho,PE,200546,597915677.43
Cabreúva,SP,46528,180868923.36
Cabrobó,PE,33247,71018552.43
Cabrália Paulista,SP,4390,15374536.6
Cacaulândia,RO,6367,20157689.66
Cacequi,RS,13685,36925433.24
Cachoeira,BA,34535,49344343.91
Cachoeira Alta,GO,11683,28061133.41
Cachoeira Dourada,GO,8384,43181565.68
Cachoeira Dourada,MG,2661,27061339.03
Cachoeira Grande,MA,8822,19424082.24
Cachoeira Paulista,SP,32294,65371934.27
Cachoeira da Prata,MG,3721,13659745.53
Cachoeira de Goiás,GO,1425,10153239.38
Cachoeira de Minas,MG,11567,21958687.59
Cachoeira de Pajeú,MG,9410,19874710.57
Cachoeira do Piriá,PA,31300,49867557.74
Cachoeira do Sul,RS,85712,212121803.27
Cachoeira dos Índios,PB,10114,18904124.03
Cachoeiras de Macacu,RJ,56290,174970251.18
Cachoeirinha,PE,19951,37010164.57
Cachoeirinha,RS,125975,313872731.99
Cachoeirinha,TO,2256,10566978.05
Cachoeiro de Itapemirim,ES,208702,370179965.7
Cacimba de Areia,PB,3713,11904575.68
Cacimbas,PB,7112,18100973.77
Cacimbinhas,AL,10818,27868960.07
Cacique Doble,RS,5080,16320798.36
Cacoal,RO,87226,169970502.54
Caconde,SP,18976,46157065.05
Caculé,BA,23545,37283113.28
Caetanos,BA,15982,25120932.82
Caetanópolis,MG,11170,20445362.11
Caetité,BA,52531,120940730.1
Caeté,MG,43739,76763593.44
Caetés,PE,28145,58882136.42
Cafarnaum,BA,18695,40955680.31
Cafeara,PR,2873,14025819.04
Cafelândia,PR,16611,62442453.95
Cafelândia,SP,17499,62183054.71
Cafezal do Sul,PR,4288,15655998.06
Caiabu,SP,4206,15207711.75
Caiana,MG,5354,13344344.94
Caiapônia,GO,18148,41841723.64
Caibaté,RS,5058,17937087.46
Caibi,SC,6243,18158675.19
Caicó,RN,67259,113685617.88
Caieiras,SP,95780,227474235.75
Cairu,BA,17730,77798097.18
Caiuá,SP,5560,27102833.33
Caiçara,PB,7293,14803945.06
Caiçara,RS,5104,17850119.33
Caiçara do Norte,RN,6587,12719985.87
Caiçara do Rio do Vento,RN,3608,12894536.15
Cajamar,SP,71805,374596019.98
Cajari,MA,18943,34444234.61
Cajati,SP,28962,102535498.33
Cajazeiras,PB,61431,102866243.17
Cajazeiras do Piauí,PI,3471,10788632.19
Cajazeirinhas,PB,3165,11868956.09
Cajobi,SP,10341,31284087.44
Cajueiro,AL,21355,74623080.32
Cajueiro da Praia,PI,7451,17391925.33
Cajuri,MG,4121,13441879.93
Cajuru,SP,25230,56076058.73
Caldas,MG,14396,29192831.33
Caldas Brandão,PB,5945,17710054.17
Caldas Novas,GO,81477,232228972.71
Caldazinha,GO,3624,13516467.74
Caldeirão Grande,BA,13641,41359437.44
Caldeirão Grande do Piauí,PI,5674,15538809.12
Califórnia,PR,8505,24048305.28
Calmon,SC,3398,14778126.87
Calumbi,PE,5745,17532044.23
Calçado,PE,11136,29213378.63
Calçoene,AP,10163,16420461.14
Camacan,BA,33197,51793623.88
Camacho,MG,3109,10594548.46
Camalaú,PB,5971,17271784.77
Camamu,BA,36435,64746959.83
Camanducaia,MG,21955,51002175.55
Camapuã,MS,13731,46421884.84
Camaquã,RS,65835,138440991.17
Camaragibe,PE,154054,194702992.89
Camargo,RS,2718,18428662.92
Camaçari,BA,286919,989691753.14
Cambará,PR,25170,55685578.1
Cambará do Sul,RS,6695,22146206.18
Cambira,PR,7708,20620335.04
Camboriú,SC,74434,160312920.56
Cambuci,RJ,14836,50083004.65
Cambuquira,MG,13026,23427225.38
Cambuí,MG,28669,62449888.72
Cambé,PR,103822,245871506.27
Cametá,PA,130868,210332110.31
Camocim,CE,62473,130362692.18
Camocim de São Félix,PE,18292,39513908.53
Campanha,MG,16431,36146102.84
Campanário,MG,3733,15266556.56
Campestre,AL,6978,20094161.6
Campestre,MG,21392,33091936.41
Campestre da Serra,RS,3392,15365676.7
Campestre de Goiás,GO,3581,12279723.5
Campestre do Maranhão,MA,14028,28331847.4
Campina Grande,PB,405072,848063714.96
Campina Grande do Sul,PR,41821,92667995.44
Campina Verde,MG,20022,44425655.23
Campina da Lagoa,PR,15247,41901418.65
Campina das Missões,RS,6070,19073491.83
Campina do Monte Alegre,SP,5901,20239758.19
Campina do Simão,PR,4096,21182959.01
Campinas,SP,1164098,4496862088.67
Campinas do Piauí,PI,5507,15176238.76
Campinas do Sul,RS,5649,21163606.78
Campinaçu,GO,3743,10205961.61
Campinorte,GO,12071,23232937.68
Campinápolis,MT,15112,43915384.8
Campo Alegre,AL,56430,105772780.42
Campo Alegre,SC,11992,39845490.85
Campo Alegre de Goiás,GO,6896,41737843.32
Campo Alegre de Lourdes,BA,29938,54133740.89
Campo Alegre do Fidalgo,PI,4911,13475918.64
Campo Azul,MG,3843,12983847.0
Campo Belo,MG,54076,116298817.36
Campo Belo do Sul,SC,7297,19490745.12
Campo Bom,RS,64171,224228895.52
Campo Bonito,PR,4259,18101019.81
Campo Erê,SC,8993,26437536.35
Campo Florido,MG,7675,30046088.56
Campo Formoso,BA,72271,138007713.98
Campo Grande,MS,853622,2976261312.28
Campo Grande,RN,9716,20200032.6
Campo Grande do Piauí,PI,5801,13281288.14
Campo Largo,PR,124098,260199722.25
Campo Largo do Piauí,PI,7094,17173968.73
Campo Limpo Paulista,SP,80847,195877854.83
Campo Limpo de Goiás,GO,7090,17644331.86
Campo Magro,PR,27517,62110675.75
Campo Maior,PI,45971,100364204.19
Campo Mourão,PR,92930,272674924.23
Campo Novo,RS,5276,16469984.79
Campo Novo de Rondônia,RO,14220,37881510.32
Campo Novo do Parecis,MT,31985,124686587.08
Campo Redondo,RN,11066,22404106.28
Campo Verde,MT,37989,109131475.38
Campo do Brito,SE,17858,36646659.23
Campo do Meio,MG,11856,24670207.56
Campo do Tenente,PR,7693,19972231.68
Campos Altos,MG,15186,34826614.14
Campos Belos,GO,19540,39923458.51
Campos Borges,RS,3535,14516761.65
Campos Gerais,MG,28879,50140825.39
Campos Lindos,TO,9408,21750437.1
Campos Novos,SC,35054,125687054.59
Campos Novos Paulista,SP,4839,16862118.83
Campos Sales,CE,27123,55196442.87
Campos Verdes,GO,3870,14797331.67
Campos de Júlio,MT,6155,45056332.18
Campos do Jordão,SP,50852,161730024.44
Camutanga,PE,8450,28667205.49
Cana Verde,MG,5737,14186042.26
Canabrava do Norte,MT,4678,16927215.9
Cananéia,SP,12604,46962108.12
Canarana,BA,26382,50064830.92
Canarana,MT,20208,62246165.16
Canas,SP,4852,18132746.22
Canavieira,PI,3904,10364648.75
Canavieiras,BA,33268,48614042.6
Canaã,MG,4713,12198175.29
Canaã dos Carajás,PA,33632,323704168.41
Candeal,BA,9011,20024472.24
Candeias,MG,15108,28088153.47
Candeias do Jamari,RO,24155,45440130.76
Candelária,RS,31476,66789136.09
Candiba,BA,14667,24610319.89
Candiota,RS,9315,53178143.39
Candói,PR,15822,56550920.33
Canela,RS,42411,134954911.38
Canelinha,SC,11617,27939484.97
Canguaretama,RN,33623,56517306.51
Canguçu,RS,55801,118540272.61
Canhoba,SE,4057,12493167.11
Canhotinho,PE,24837,53459662.09
Canindé,CE,76998,158406995.44
Canindé de São Francisco,SE,28279,94818429.6
Canitar,SP,4884,17666102.71
Canoas,RS,341343,1569334744.79
Canoinhas,SC,54188,131951586.26
Cansanção,BA,35235,66014324.63
Cantagalo,MG,4464,13145997.52
Cantagalo,PR,13452,32817971.32
Cantagalo,RJ,19759,78290919.48
Cantanhede,MA,21464,42821344.25
Canto do Buriti,PI,20700,37439307.71
Canudos,BA,17177,40885100.31
Canudos do Vale,RS,1828,11643838.85
Canutama,AM,15130,25696654.76
Canápolis,BA,10142,27231714.05
Canápolis,MG,12005,29299314.19
Capanema,PA,66353,116492157.85
Capanema,PR,19275,56358665.83
Caparaó,MG,5454,14980279.06
Capela,AL,17507,65198245.87
Capela,SE,33374,69204065.35
Capela Nova,MG,4825,10862162.43
Capela de Santana,RS,11289,26492618.43
Capela do Alto,SP,19482,53774013.48
Capela do Alto Alegre,BA,12118,25440739.09
Capelinha,MG,37330,57854669.86
Capetinga,MG,7185,13845483.6
Capim,PB,6326,15758574.97
Capim Branco,MG,9537,18018102.5
Capim Grosso,BA,29346,55845718.43
Capinzal,SC,22129,67429910.54
Capinzal do Norte,MA,10720,23518880.73
Capinópolis,MG,16112,42213472.88
Capistrano,CE,17573,42973393.08
Capitão,RS,2756,17585133.42
Capitão Andrade,MG,5317,14811903.42
Capitão Enéas,MG,15074,33881562.37
Capitão Gervásio Oliveira,PI,4008,12269006.69
Capitão Leônidas Marques,PR,15724,44974972.78
Capitão Poço,PA,52693,74356686.2
Capitão de Campos,PI,11239,25513429.14
Capivari,SP,53152,185998127.55
Capivari de Baixo,SC,23663,60146170.84
Capivari do Sul,RS,4275,17189081.36
Capixaba,AC,10498,21736569.14
Capoeiras,PE,19997,56399171.06
Caputira,MG,9392,16473916.69
Capão Alto,SC,2654,18189224.52
Capão Bonito,SP,47486,119323128.25
Capão Bonito do Sul,RS,1770,12125297.83
Capão da Canoa,RS,47148,185397112.25
Capão do Cipó,RS,3387,20161298.88
Capão do Leão,RS,25382,53918845.77
Caracol,MS,5838,23744498.07
Caracol,PI,10641,25897033.87
Caraguatatuba,SP,113317,595994322.99
Carambeí,PR,21590,71454980.99
Caranaíba,MG,3319,11650186.94
Carandaí,MG,25044,53501278.36
Carangola,MG,33463,67150502.12
Carapebus,RJ,15008,83417088.91
Carapicuíba,SP,392294,532134954.93
Caratinga,MG,90782,150455979.19
Carauari,AM,27880,50291828.92
Caravelas,BA,22548,54670355.22
Carazinho,RS,62039,189922092.72
Caraá,RS,7863,19960371.29
Caraí,MG,23571,38854589.64
Caraúbas,PB,4115,10561765.86
Caraúbas,RN,20564,40763091.8
Caraúbas do Piauí,PI,5728,15500946.34
Carbonita,MG,9507,21348044.46
Cardeal da Silva,BA,9747,23211335.7
Cardoso,SP,12281,40012001.62
Cardoso Moreira,RJ,12558,48190830.77
Careaçu,MG,6684,16662842.8
Careiro da Várzea,AM,27981,41366920.37
Cariacica,ES,381802,538152433.7
Caridade,CE,21800,44993103.07
Caridade do Piauí,PI,4994,18915193.51
Carinhanha,BA,29955,62750985.62
Carira,SE,21484,42969417.06
Cariri do Tocantins,TO,4178,16299164.45
Caririaçu,CE,26858,58986459.76
Cariré,CE,18645,43389566.75
Cariús,CE,18810,34592118.66
Carlinda,MT,10364,25261100.84
Carlos Barbosa,RS,27565,101760124.89
Carlos Chagas,MG,19971,44923693.74
Carlos Gomes,RS,1574,11209920.14
Carlópolis,PR,14337,32188755.31
Carmo,RJ,18200,63643404.49
Carmo da Cachoeira,MG,12302,25688429.35
Carmo da Mata,MG,11475,26084935.34
Carmo de Minas,MG,14645,28275700.84
Carmo do Cajuru,MG,21735,43682363.54
Carmo do Paranaíba,MG,30782,74906257.84
Carmo do Rio Claro,MG,21338,37554633.17
Carmo do Rio Verde,GO,9671,25801177.68
Carmésia,MG,2600,13552539.82
Carmópolis,SE,15622,68146095.34
Carmópolis de Minas,MG,18619,33056423.57
Carnaubal,CE,17463,38798648.63
Carnaubeira da Penha,PE,12603,25648829.87
Carnaíba,PE,19318,42546167.9
Carnaúba dos Dantas,RN,8045,16901470.29
Carneirinho,MG,9985,40633294.7
Caroebe,RR,9165,38121773.83
Carolina,MA,23866,50804614.79
Carpina,PE,81054,124103591.29
Carrancas,MG,4096,16635049.96
Carrapateira,PB,2601,11312791.91
Carrasco Bonito,TO,3983,12341656.37
Caruaru,PE,347088,586505935.23
Carutapera,MA,23219,43314242.98
Carvalhos,MG,4633,10897606.88
Carvalhópolis,MG,3544,13937996.62
Casa Branca,SP,29877,78270181.0
Casa Grande,MG,2308,10759924.33
Casa Nova,BA,72172,183333991.72
Casca,RS,9038,25608515.46
Cascalho Rico,MG,3037,17187464.33
Cascavel,CE,70047,147923209.63
Cascavel,PR,312778,821657643.04
Caseara,TO,5119,12691050.32
Caseiros,RS,3163,14841012.1
Casimiro de Abreu,RJ,40305,195923754.74
Casinhas,PE,14219,38165177.89
Casserengue,PB,7394,16972164.57
Cassilândia,MS,21622,66640283.43
Castanhal,PA,189784,336939852.29
Castanheira,MT,8405,24105201.11
Castanheiras,RO,3617,14379745.99
Castelo,ES,37829,88611801.8
Castelo do Piauí,PI,18160,42422112.58
Castelândia,GO,3642,12375367.98
Castilho,SP,19873,82161327.0
Castro,PR,70810,177999033.88
Castro Alves,BA,27286,47874670.62
Cataguases,MG,74171,124721287.88
Catalão,GO,98737,396319101.62
Catanduva,SP,119480,426597308.62
Catanduvas,PR,10459,28377856.82
Catanduvas,SC,10374,30269756.82
Catarina,CE,20079,35516004.65
Catas Altas,MG,5230,30195652.05
Catas Altas da Noruega,MG,3638,8876352.06
Catende,PE,41369,69217890.99
Catiguá,SP,7603,19460315.06
Catingueira,PB,4920,13431058.35
Catolândia,BA,3672,12662374.71
Catolé do Rocha,PB,30179,45731410.96
Catu,BA,55719,101125134.35
Catuji,MG,6683,19404670.55
Catunda,CE,10294,53877633.21
Caturama,BA,9762,17686307.69
Caturaí,GO,4977,14118308.66
Caturité,PB,4779,14280184.12
Catuti,MG,5174,14870948.82
Catuípe,RS,9402,25376074.56
Caucaia,CE,353932,529737170.63
Cavalcante,GO,9775,32295984.69
Caxambu,MG,22231,43849956.1
Caxambu do Sul,SC,4028,16928303.18
Caxias,MA,161137,365446046.67
Caxias do Sul,RS,474853,1760400312.52
Caxingó,PI,5279,14865343.19
Caçador,SC,75812,173744904.31
Caçapava,SP,91162,214781352.54
Caçapava do Sul,RS,34654,91733474.39
Caçu,GO,14837,57630962.52
Caém,BA,10143,24156420.99
Ceará-Mirim,RN,72878,122462022.59
Cedral,MA,10455,17214055.08
Cedral,SP,8767,32735672.99
Cedro,CE,25013,48935555.88
Cedro,PE,11515,28309976.24
Cedro de São João,SE,5890,14362856.04
Cedro do Abaeté,MG,1218,9681945.0
Celso Ramos,SC,2776,16781801.91
Centenário,RS,3026,12070088.61
Centenário,TO,2803,9320554.3
Centenário do Sul,PR,11312,28246242.15
Central,BA,18140,35408004.74
Central de Minas,MG,7072,15478026.77
Central do Maranhão,MA,8447,19117326.42
Centralina,MG,10604,22628433.93
Centro do Guilherme,MA,13015,28667639.78
Cerejeiras,RO,17986,45579343.22
Ceres,GO,21909,77812649.11
Cerqueira César,SP,19109,67491519.48
Cerquilho,SP,45142,136030995.79
Cerrito,RS,6481,15868399.33
Cerro Azul,PR,17755,40532505.22
Cerro Branco,RS,4668,17281574.78
Cerro Corá,RN,11318,27114671.07
Cerro Grande,RS,2450,12093646.41
Cerro Grande do Sul,RS,11263,24571180.86
Cerro Largo,RS,13976,37723233.88
Cerro Negro,SC,3362,13448027.35
Cesário Lange,SP,17163,51190190.98
Cezarina,GO,8210,28394729.99
Chalé,MG,5817,12882887.45
Chapada,RS,9613,30800130.08
Chapada Gaúcha,MG,12495,27118926.67
Chapada da Natividade,TO,3363,11517021.01
Chapada de Areia,TO,1397,8091646.21
Chapada do Norte,MG,15657,28958653.26
Chapada dos Guimarães,MT,18699,50958992.84
Chapadinha,MA,77684,150782155.25
Chapadão do Céu,GO,8589,63374203.84
Chapadão do Lageado,SC,2912,12204876.55
Chapadão do Sul,MS,22620,105548146.13
Chapecó,SC,205795,643101776.18
Charqueada,SP,16440,40749249.9
Charqueadas,RS,38281,103634921.43
Charrua,RS,3505,12826437.35
Chaval,CE,12910,26321089.31
Chavantes,SP,12484,32174908.45
Chaves,PA,22566,46092380.21
Chiador,MG,2807,12419657.93
Chiapetta,RS,4061,15743045.91
Chopinzinho,PR,19992,68758640.47
Chorozinho,CE,19192,41310841.28
Chorrochó,BA,11522,28410554.28
Choró,CE,13294,30456115.6
Chupinguaia,RO,10129,34150335.88
Chuvisca,RS,5264,14702860.6
Chuí,RS,6368,15686434.16
Chácara,MG,3042,12062886.52
Chã Grande,PE,21274,45994773.35
Chã Preta,AL,7421,21007961.81
Chã de Alegria,PE,13206,28206566.58
Cianorte,PR,77515,237733090.99
Cidade Gaúcha,PR,12069,35534750.65
Cidade Ocidental,GO,64229,106900020.94
Cidelândia,MA,14346,36945204.67
Cidreira,RS,14301,50804408.26
Cipotânea,MG,6832,11211208.51
Cipó,BA,17602,34337519.67
Ciríaco,RS,5005,15299199.44
Claraval,MG,4801,12886475.33
Claro dos Poções,MG,7862,16656056.56
Clementina,SP,7992,22833121.83
Clevelândia,PR,17373,48864357.75
Cláudia,MT,11546,39149546.39
Cláudio,MG,27827,59054946.6
Coaraci,BA,19770,36288191.42
Coari,AM,83078,215752823.53
Cocal,PI,27230,54595819.41
Cocal de Telha,PI,4621,14942078.42
Cocal do Sul,SC,16156,48515582.32
Cocal dos Alves,PI,6028,13215197.79
Cocalinho,MT,5530,27693818.63
Cocalzinho de Goiás,GO,19115,45082972.85
Cocos,BA,19396,47104354.97
Codajás,AM,26777,35719023.61
Codó,MA,120265,202417152.62
Coelho Neto,MA,48320,93765420.27
Coimbra,MG,7480,16467767.3
Coité do Nóia,AL,10992,26456223.62
Coivaras,PI,3930,10834060.24
Colares,PA,11682,20125071.1
Colatina,ES,122646,296217817.47
Colina,SP,18245,65882376.99
Colinas,RS,2498,15252256.25
Colinas do Sul,GO,3551,13597376.16
Colinas do Tocantins,TO,33981,71327753.58
Colméia,TO,8522,19590859.36
Colniza,MT,33575,60352367.11
Colombo,PR,232432,363460573.69
Colorado,PR,23678,66048553.58
Colorado,RS,3522,17881277.53
Colorado do Oeste,RO,18817,35128046.88
Coluna,MG,9178,15816561.93
Colíder,MT,31895,68498977.68
Colômbia,SP,6211,39244878.23
Colônia Leopoldina,AL,21636,46726366.84
Colônia do Gurguéia,PI,6314,17181803.12
Colônia do Piauí,PI,7527,18099848.26
Combinado,TO,4851,8070120.02
Comendador Gomes,MG,3116,16312885.26
Comendador Levy Gasparian,RJ,8250,39171230.71
Comercinho,MG,7835,16716000.8
Comodoro,MT,19536,59120446.87
Conceição,PB,18860,36378736.4
Conceição da Aparecida,MG,10302,22289298.03
Conceição da Barra,ES,31127,82381297.28
Conceição da Barra de Minas,MG,4053,10303658.9
Conceição da Feira,BA,22656,41765358.88
Conceição das Alagoas,MG,26018,76239168.4
Conceição das Pedras,MG,2849,10773729.01
Conceição de Ipanema,MG,4627,11631742.63
Conceição de Macabu,RJ,22163,66154546.32
Conceição do Almeida,BA,18525,27737268.69
Conceição do Araguaia,PA,46395,75160034.49
Conceição do Canindé,PI,4536,14661718.87
Conceição do Castelo,ES,12766,33299071.77
Conceição do Coité,BA,68146,91018568.9
Conceição do Jacuípe,BA,33354,63982408.56
Conceição do Lago-Açu,MA,15782,33106490.49
Conceição do Mato Dentro,MG,18198,94586200.27
Conceição do Pará,MG,5460,23700246.48
Conceição do Rio Verde,MG,13617,23940879.39
Conceição do Tocantins,TO,4209,11683828.14
Conceição dos Ouros,MG,11262,21649097.26
Conchal,SP,27132,84754057.78
Conchas,SP,17406,47672542.77
Concórdia,SC,72642,219913981.79
Condado,PB,6733,13919970.66
Condado,PE,25823,45826527.46
Conde,BA,26194,83743860.96
Conde,PB,23975,68277103.54
Condeúba,BA,18269,39753343.83
Condor,RS,6815,26332125.11
Confins,MG,6478,43490179.82
Confresa,MT,28339,69513154.71
Congo,PB,4780,14751365.68
Congonhal,MG,11464,22116578.06
Congonhas,MG,52827,328443455.99
Congonhas do Norte,MG,5118,14196098.36
Congonhinhas,PR,8736,23764302.18
Conquista,MG,6895,20620773.96
Conquista D'Oeste,MT,3737,18580259.85
Conselheiro Lafaiete,MG,125421,4807781.85
Conselheiro Mairinck,PR,3831,15033573.21
Conselheiro Pena,MG,23141,44623037.74
Consolação,MG,1804,9597220.97
Constantina,RS,10094,30487960.64
Contagem,MG,648766,1492399264.53
Contenda,PR,17525,44178395.2
Contendas do Sincorá,BA,4326,15589910.33
Coqueiral,MG,9461,17267198.93
Coqueiro Baixo,RS,1562,10702858.45
Coqueiro Seco,AL,5870,24224484.77
Coqueiros do Sul,RS,2476,13332940.49
Coração de Jesus,MG,26974,42758872.55
Coração de Maria,BA,23146,43043931.32
Corbélia,PR,17076,54149708.06
Cordeiro,RJ,21063,56856303.46
Cordeiros,BA,8834,19797000.18
Cordeirópolis,SP,23234,121982903.4
Cordilheira Alta,SC,4184,19913190.13
Cordisburgo,MG,8998,14493542.13
Cordislândia,MG,3573,10598809.63
Coreaú,CE,22889,48338892.8
Coremas,PB,15409,28125671.57
Corguinho,MS,5513,20660751.77
Coribe,BA,14976,35283355.33
Corinto,MG,24432,45935576.16
Cornélio Procópio,PR,48551,100903838.78
Coroaci,MG,10393,24867091.8
Coroados,SP,5753,17936331.64
Coroatá,MA,63821,117141211.02
Coromandel,MG,28456,66061701.76
Coronel Barros,RS,2553,14327543.05
Coronel Bicaco,RS,7827,21203355.71
Coronel Domingos Soares,PR,7580,27774449.4
Coronel Ezequiel,RN,5587,13716725.98
Coronel Fabriciano,MG,109363,162686731.53
Coronel Freitas,SC,10201,28447920.93
Coronel José Dias,PI,4602,12343218.41
Coronel João Pessoa,RN,4963,15013607.65
Coronel João Sá,BA,17098,55700612.02
Coronel Macedo,SP,4922,18733730.46
Coronel Martins,SC,2534,13252555.58
Coronel Murta,MG,9400,17686222.68
Coronel Pacheco,MG,3110,10831900.91
Coronel Pilar,RS,1740,10458905.16
Coronel Sapucaia,MS,14815,37222006.8
Coronel Vivida,PR,21846,60537720.37
Coronel Xavier Chaves,MG,3451,11063477.74
Correia Pinto,SC,13826,41610356.59
Corrente,PI,26084,52124479.93
Correntes,PE,17968,41323320.04
Correntina,BA,33183,104709124.63
Cortês,PE,12602,39718571.87
Corumbataí,SP,4036,22462800.89
Corumbataí do Sul,PR,3749,15308624.86
Corumbaíba,GO,9077,37540242.94
Corumbiara,RO,8842,27920547.97
Corumbá,MS,108656,434971682.28
Corumbá de Goiás,GO,10961,25554847.85
Corupá,SC,15132,46179397.68
Coruripe,AL,56631,164703473.34
Cosmorama,SP,7388,25537191.51
Cosmópolis,SP,66807,154176123.04
Costa Marques,RO,16651,28670707.67
Costa Rica,MS,19508,95503529.94
Cotegipe,BA,14403,33844344.87
Cotia,SP,229548,731582896.62
Cotiporã,RS,4009,17361509.1
Cotriguaçu,MT,17716,36903429.8
Couto Magalhães,TO,5424,14740669.07
Couto de Magalhães de Minas,MG,4412,13594697.72
Coxilha,RS,2885,16891001.53
Coxim,MS,33139,100790025.72
Coxixola,PB,1892,8941986.93
Crateús,CE,74271,135482150.15
Cravinhos,SP,34110,111772258.49
Craíbas,AL,24288,51243115.73
