Município,UF,População,Total Despesa
Planalto,BA,26436,41598866.54
Planalto,PR,13944,28847996.32
Planalto,RS,10707,20217683.42
Planalto,SP,4876,19611895.81
Planalto Alegre,SC,2782,13483684.26
Planura,MG,11355,27254560.09
Platina,SP,3406,17243619.01
Plácido de Castro,AC,17979,31644516.39
Pocinhos,PB,18087,33044464.53
Poconé,MT,32092,50144935.49
Pocrane,MG,8994,15158997.81
Pojuca,BA,37061,89112439.51
Poloni,SP,5780,14988688.0
Pombal,PB,32684,56926642.51
Pombos,PE,26779,50727311.49
Pomerode,SC,30598,99149521.64
Pompéia,SP,21220,68530698.49
Pompéu,MG,30943,65534979.2
Pongaí,SP,3523,13388329.29
Ponta Grossa,PR,334535,550244946.99
Ponta Porã,MS,85251,192817121.49
Ponta de Pedras,PA,28601,42047814.39
Pontal,SP,45119,84105777.44
Pontal do Araguaia,MT,5993,14686043.41
Pontal do Paraná,PR,23816,61364869.71
Pontalina,GO,17811,34962868.51
Pontalinda,SP,4388,14991382.2
Ponte Alta,SC,4855,14774173.34
Ponte Alta do Bom Jesus,TO,4652,9013053.57
Ponte Alta do Norte,SC,3389,12497633.56
Ponte Alta do Tocantins,TO,7712,11754603.86
Ponte Branca,MT,1648,9382180.12
Ponte Nova,MG,59814,148316512.0
Ponte Preta,RS,1743,10320610.47
Ponte Serrada,SC,11405,26832947.92
Pontes Gestal,SP,2593,18592773.5
Pontes e Lacerda,MT,42924,75039816.92
Ponto Belo,ES,7670,24380651.71
Ponto Chique,MG,4187,11644977.73
Ponto Novo,BA,16242,33608218.4
Ponto dos Volantes,MG,11949,25547105.51
Pontão,RS,3984,18218639.77
Populina,SP,4284,17902633.03
Poranga,CE,12214,28345425.21
Porangaba,SP,9162,20534023.82
Porangatu,GO,44534,78894101.15
Porciúncula,RJ,18293,55650314.6
Porecatu,PR,14086,29603703.37
Portalegre,RN,7760,11809585.35
Porteiras,CE,15058,35351366.71
Porteirinha,MG,38709,54268531.92
Porteirão,GO,3624,19652483.69
Portel,PA,57205,128180837.57
Porto,PI,12239,23396239.87
Porto Acre,AC,16396,22152693.51
Porto Alegre,RS,1472482,5285049459.4
Porto Alegre do Norte,MT,11508,21935982.13
Porto Alegre do Piauí,PI,2637,9255571.38
Porto Alegre do Tocantins,TO,3007,7540257.55
Porto Amazonas,PR,4755,12866240.08
Porto Barreiro,PR,3601,14894297.54
Porto Belo,SC,18630,53489052.06
Porto Calvo,AL,27171,57068129.23
Porto Esperidião,MT,11392,31337267.99
Porto Feliz,SP,51628,157942942.26
Porto Ferreira,SP,54413,140791599.39
Porto Firme,MG,11033,16080804.52
Porto Franco,MA,22956,61539558.58
Porto Grande,AP,19191,35758078.76
Porto Lucena,RS,5360,13807735.09
Porto Mauá,RS,2568,12588358.1
Porto Murtinho,MS,16340,48090513.33
Porto Nacional,TO,51846,93720848.22
Porto Real,RJ,17970,225052238.29
Porto Real do Colégio,AL,20138,31788460.79
Porto Rico,PR,2606,13878987.25
Porto Rico do Maranhão,MA,5909,16144407.33
Porto Seguro,BA,143282,272630146.18
Porto União,SC,34717,61840284.59
Porto Velho,RO,494013,1041658541.34
Porto Vera Cruz,RS,1764,10407115.63
Porto Vitória,PR,4141,13391168.1
Porto Walter,AC,10453,21092404.49
Porto Xavier,RS,10779,23502363.67
Porto da Folha,SE,28366,45265256.16
Porto de Moz,PA,37669,39031319.03
Porto de Pedras,AL,8253,25370842.75
Porto do Mangue,RN,5788,17413518.13
Porto dos Gaúchos,MT,5361,20147306.9
Portão,RS,33615,69015943.39
Posse,GO,34192,62015491.8
Potengi,CE,10722,23683782.02
Potim,SP,21984,33390648.54
Potiraguá,BA,9263,17077370.42
Potirendaba,SP,16557,49455089.03
Potiretama,CE,6299,15482646.09
Poté,MG,16428,24565143.25
Pouso Alegre,MG,142073,326056362.85
Pouso Alto,MG,6263,15447788.15
Pouso Novo,RS,1862,9984017.87
Pouso Redondo,SC,16154,38023422.16
Poxoréu,MT,16677,34042105.24
Poá,SP,112917,372520529.46
Poço Branco,RN,14994,21392984.83
Poço Dantas,PB,3783,15463603.86
Poço Fundo,MG,16705,26265402.2
Poço Redondo,SE,33358,52421348.13
Poço Verde,SE,23249,35276559.35
Poço das Antas,RS,2099,10215104.9
Poço das Trincheiras,AL,14449,32048723.3
Poço de José de Moura,PB,4206,13634421.77
Poços de Caldas,MG,162379,497242470.54
Poção,PE,11263,24017944.29
Poção de Pedras,MA,18191,43047725.56
Poções,BA,48655,76184620.71
Pracinha,SP,3433,10459486.85
Pracuúba,AP,4404,10685481.02
Prado,BA,29158,67566819.33
Prado Ferreira,PR,3641,13182561.85
Prados,MG,8865,15494916.5
Pradópolis,SP,19450,57201203.82
Praia Grande,SP,293695,1013324279.69
Praia Norte,TO,8158,16981461.18
Prainha,PA,29270,69594775.93
Pranchita,PR,5600,14201825.81
Prata,MG,27293,59160827.98
Prata,PB,4072,12689050.48
Pratinha,MG,3485,13440228.29
Pratápolis,MG,8952,17910595.68
Pratânia,SP,4967,17245447.38
Prefeitura Municipal do Rio de Janeiro,RJ,6453682,24531736090.59
Presidente Alves,SP,4192,15049471.05
Presidente Bernardes,SP,13645,39028308.85
Presidente Castello Branco,SC,1670,12125564.99
Presidente Castelo Branco,PR,5101,11430368.45
Presidente Dutra,BA,14672,26761104.05
Presidente Dutra,MA,46369,68798247.05
Presidente Epitácio,SP,43348,89255867.72
Presidente Figueiredo,AM,31903,150122562.72
Presidente Getúlio,SC,16210,39985577.83
Presidente Juscelino,MA,12255,28539696.55
Presidente Juscelino,MG,3901,11790722.69
Presidente Kennedy,ES,11221,154249773.89
Presidente Kennedy,TO,3750,8684563.97
Presidente Kubitschek,MG,3053,10696740.85
Presidente Lucena,RS,2679,12962656.14
Presidente Médici,MA,6755,15940212.43
Presidente Médici,RO,22783,39412269.93
Presidente Olegário,MG,19398,47309851.69
Presidente Prudente,SP,220599,514789978.88
Presidente Sarney,MA,18210,34709221.03
Presidente Tancredo Neves,BA,27187,46120425.02
Presidente Vargas,MA,11206,27457714.32
Presidente Venceslau,SP,39337,111016920.5
Primavera,PA,10458,22764803.5
Primavera,PE,14358,29224874.6
Primavera de Rondônia,RO,3548,12104272.19
Primavera do Leste,MT,56450,171115315.3
Primeira Cruz,MA,14758,31402477.36
Primeiro de Maio,PR,11222,25399078.0
Princesa Isabel,PB,22734,38280678.97
Professor Jamil,GO,3390,10788087.66
Progresso,RS,6368,17137236.14
Promissão,SP,38380,93969467.48
Propriá,SE,29562,49467369.54
Protásio Alves,RS,2044,10691827.62
Prudente de Morais,MG,10287,17478338.05
Prudentópolis,PR,51281,81227122.76
Pugmil,TO,2561,8780489.77
Pureza,RN,9208,17301127.18
Putinga,RS,4200,15257586.79
Puxinanã,PB,13473,19738171.49
Pão de Açúcar,AL,24924,55516214.83
Pé de Serra,BA,14474,27257822.38
Pérola,PR,10852,33344344.39
Pérola d'Oeste,PR,6783,15254256.06
Quadra,SP,3539,17551158.45
Quaraí,RS,23604,40946530.68
Quartel Geral,MG,3493,15391529.79
Quarto Centenário,PR,4855,18328055.79
Quatiguá,PR,7377,15310480.9
Quatipuru,PA,12943,15175835.83
Quatis,RJ,13415,54037234.07
Quatro Barras,PR,21738,68346605.17
Quatro Irmãos,RS,1846,13088245.73
Quatro Pontes,PR,3981,18423378.85
Quatá,SP,13603,34954128.74
Quebrangulo,AL,11644,33041217.46
Quedas do Iguaçu,PR,32693,61032528.7
Queimada Nova,PI,8775,14306974.9
Queimadas,BA,26054,43316748.04
Queimadas,PB,42884,74585477.31
Queimados,RJ,142709,274759292.42
Queiroz,SP,3114,19649278.28
Queluz,SP,12419,26428281.19
Queluzito,MG,1940,8552480.22
Querência,MT,15121,54545695.57
Querência do Norte,PR,12210,25561433.42
Quevedos,RS,2812,12678174.53
Quijingue,BA,29088,52566680.97
Quilombo,SC,10201,28833940.16
Quintana,SP,6389,21639278.19
Quinze de Novembro,RS,3803,16645134.8
Quipapá,PE,25381,50569632.31
Quirinópolis,GO,46788,125398383.48
Quitandinha,PR,18257,36719716.28
Quiterianópolis,CE,20600,39363029.75
Quixaba,PB,1868,10256853.8
Quixaba,PE,6835,18560340.08
Quixabeira,BA,10038,17716341.57
Quixadá,CE,84684,141140117.29
Quixelô,CE,14997,32393801.64
Quixeramobim,CE,76386,151710269.07
Quixeré,CE,21410,44508478.52
Rafael Jambeiro,BA,24305,44642562.87
Rafard,SP,8979,30632207.21
Ramilândia,PR,4359,15873653.94
Rancharia,SP,29755,81566683.94
Rancho Alegre,PR,4004,10506461.23
Rancho Alegre D'Oeste,PR,2850,11741955.51
Rancho Queimado,SC,2838,12329940.85
Raposa,MA,29167,43461665.55
Raposos,MG,16144,24998946.49
Raul Soares,MG,24408,41044993.7
Realeza,PR,16978,31810514.46
Rebouças,PR,14812,30445337.05
Recife,PE,1608488,4050607108.37
Recreio,MG,10651,19494298.47
Recursolândia,TO,4081,10104871.82
Redentora,RS,10938,22138070.79
Redenção,CE,27182,53091530.74
Redenção,PA,79917,119053235.49
Redenção da Serra,SP,3941,13403331.65
Redenção do Gurguéia,PI,8580,17118456.74
Reduto,MG,6973,13626030.34
Regeneração,PI,17696,29655266.51
Regente Feijó,SP,19602,52782959.51
Reginópolis,SP,8432,21487086.39
Registro,SP,56203,138894272.45
Relvado,RS,2200,11299498.14
Remanso,BA,42056,73369969.32
Remígio,PB,18922,31194872.93
Renascença,PR,6986,19487263.73
Reriutaba,CE,19145,40279102.6
Resende,RJ,124316,442504456.12
Resende Costa,MG,11429,20988531.36
Reserva,PR,26397,44835097.2
Reserva do Cabaçal,MT,2621,9916904.61
Reserva do Iguaçu,PR,7757,21674925.28
Resplendor,MG,17653,37105745.6
Ressaquinha,MG,4820,13840734.64
Restinga,SP,7139,30167484.84
Restinga Sêca,RS,16345,37946755.01
Retirolândia,BA,13209,24483388.18
Riachinho,TO,4478,11830259.34
Riacho Frio,PI,4255,11577968.35
Riacho da Cruz,RN,3442,11355385.21
Riacho das Almas,PE,20064,41579754.49
Riacho de Santana,BA,35819,55799509.48
Riacho de Santana,RN,4279,13478191.83
Riacho de Santo Antônio,PB,1890,10287201.5
Riacho dos Cavalos,PB,8538,16950305.68
Riachuelo,RN,7753,14559000.53
Riachuelo,SE,9949,22774261.77
Riachão,MA,19926,43707186.0
Riachão,PB,3490,10937024.37
Riachão das Neves,BA,23237,50496491.8
Riachão do Bacamarte,PB,4448,11378339.61
Riachão do Dantas,SE,19957,35609486.95
Riachão do Jacuípe,BA,35322,47191875.99
Riachão do Poço,PB,4401,12160079.93
Rialma,GO,10935,23677790.72
Rianápolis,GO,4768,13678750.4
Ribamar Fiquene,MA,7563,13651045.56
Ribas do Rio Pardo,MS,22803,75444515.81
Ribeira,SP,3418,11613333.47
Ribeira do Amparo,BA,15229,30124124.57
Ribeira do Piauí,PI,4368,10697941.25
Ribeira do Pombal,BA,51026,81559399.86
Ribeiro Gonçalves,PI,7112,18567256.94
Ribeirão,PE,46433,74488005.74
Ribeirão Bonito,SP,12831,33552388.3
Ribeirão Branco,SP,17866,38998556.28
Ribeirão Claro,PR,10952,32007882.75
Ribeirão Corrente,SP,4545,17049915.78
Ribeirão Grande,SP,7675,26066446.59
Ribeirão Pires,SP,119644,263537425.19
Ribeirão Preto,SP,658059,2062083807.04
Ribeirão das Neves,MG,319310,349848932.55
Ribeirão do Largo,BA,8713,21344975.54
Ribeirão do Pinhal,PR,13692,20791102.76
Ribeirão do Sul,SP,4574,14204996.62
Ribeirão dos Índios,SP,2247,11496441.65
Ribeirãozinho,MT,2275,10502081.78
Ribeirópolis,SE,18218,30661680.09
Rifaina,SP,3586,28623727.83
Rincão,SP,10782,27339183.16
Rinópolis,SP,10152,22113446.49
Rio Azul,PR,14913,31306704.34
Rio Bom,PR,3372,11486615.59
Rio Bonito,RJ,57284,210888890.93
Rio Bonito do Iguaçu,PR,13532,34392728.1
Rio Branco,AC,363928,660542888.1
Rio Branco,MT,5054,13996728.24
Rio Branco do Ivaí,PR,4072,11150947.92
Rio Branco do Sul,PR,32092,62943207.11
Rio Brilhante,MS,34078,117534149.84
Rio Casca,MG,14310,26594305.59
Rio Claro,RJ,17768,79764269.68
Rio Claro,SP,198413,616067759.93
Rio Crespo,RO,3709,14449582.69
Rio Doce,MG,2588,12227577.37
Rio Espera,MG,5986,11160942.94
Rio Formoso,PE,23078,48759843.3
Rio Fortuna,SC,4569,18777084.77
Rio Grande,RS,207036,540952491.35
Rio Grande da Serra,SP,47731,103283750.65
Rio Grande do Piauí,PI,6328,13186970.69
Rio Largo,AL,75267,103715927.76
Rio Manso,MG,5636,12564266.1
Rio Maria,PA,17755,36031911.76
Rio Negrinho,SC,41386,108296016.87
Rio Negro,MS,4949,15431295.8
Rio Negro,PR,33157,68551832.99
Rio Novo,MG,9032,15112701.72
Rio Novo do Sul,ES,12020,30293566.81
Rio Paranaíba,MG,12364,34055543.19
Rio Pardo,RS,38899,82435920.38
Rio Pardo de Minas,MG,30578,44909160.13
Rio Pomba,MG,17872,29127379.08
Rio Preto,MG,5502,13046600.27
Rio Preto da Eva,AM,29771,46083245.85
Rio Quente,GO,3828,23947487.78
Rio Real,BA,40515,70734761.0
Rio Rufino,SC,2484,11198289.14
Rio Sono,TO,6473,11966134.29
Rio Tinto,PB,23955,38995037.65
Rio Verde,GO,202221,581665507.91
Rio Verde de Mato Grosso,MS,19407,45573328.38
Rio Vermelho,MG,13674,21289380.12
Rio da Conceição,TO,1938,8413270.0
Rio das Antas,SC,6245,21826805.38
Rio das Flores,RJ,8838,52831541.16
Rio das Ostras,RJ,127171,751669931.54
Rio das Pedras,SP,32489,89859612.74
Rio de Contas,BA,13653,23820679.68
Rio do Antônio,BA,15530,27099148.01
Rio do Campo,SC,6149,16698483.33
Rio do Fogo,RN,10684,27531505.9
Rio do Oeste,SC,7355,19779289.44
Rio do Pires,BA,12060,20960698.53
Rio do Prado,MG,5324,11708312.52
Rio do Sul,SC,66251,196451693.8
Rio dos Bois,TO,2740,7478510.28
Rio dos Cedros,SC,11019,26369191.87
Rio dos Índios,RS,3473,14412974.36
Riozinho,RS,4552,13928842.74
Riqueza,SC,4775,14039805.99
Ritápolis,MG,4922,10966203.97
Riversul,SP,6017,15548452.18
Roca Sales,RS,10909,25805854.37
Rochedo,MS,5205,17830336.14
Rochedo de Minas,MG,2246,10691073.05
Rodeio,SC,11325,23621676.74
Rodeio Bonito,RS,5949,17471822.24
Rodeiro,MG,7543,16523370.52
Rodelas,BA,8763,19062669.99
Rolim de Moura,RO,55807,95444154.19
Rolândia,PR,62590,113972775.36
Romaria,MG,3664,14193139.32
Romelândia,SC,5320,15647988.08
Roncador,PR,11212,28606892.01
Ronda Alta,RS,10633,23352380.16
Rondinha,RS,5569,19074322.52
Rondolândia,MT,3759,16207377.38
Rondon,PR,9441,22767139.73
Rondon do Pará,PA,49476,74954660.83
Rondonópolis,MT,211718,524876416.73
Roque Gonzales,RS,7313,19155515.53
Rorainópolis,RR,26811,55483561.01
Rosana,SP,18803,65332832.01
Roseira,SP,10257,27463893.21
Rosário,MA,41349,71841818.57
Rosário Oeste,MT,17275,27635938.9
Rosário da Limeira,MG,4495,14133902.17
Rosário do Catete,SE,10191,63564650.98
Rosário do Ivaí,PR,5437,14289986.96
Rosário do Sul,RS,40798,71239343.51
Roteiro,AL,6819,47724321.51
Rubelita,MG,7257,15190639.36
Rubiataba,GO,19747,40158210.26
Rubim,MG,10304,18688847.95
Rubinéia,SP,3039,19610016.6
Rubiácea,SP,2950,13163873.39
Rurópolis,PA,45595,53991750.49
Russas,CE,74243,129901898.02
Ruy Barbosa,BA,31780,55368680.24
Ruy Barbosa,RN,3683,12600229.98
Sabará,MG,133528,201817277.48
Sabino,SP,5477,21291693.18
Sabinópolis,MG,16014,32783480.22
Saboeiro,CE,15793,41215913.3
Sabáudia,PR,6524,20817118.12
Sacramento,MG,25432,84676536.05
Sagres,SP,2458,12257639.15
Sairé,PE,10633,26043617.92
Saldanha Marinho,RS,2890,14568702.33
Sales,SP,5929,27081607.92
Sales Oliveira,SP,11333,31819950.71
Salesópolis,SP,16576,37219354.23
Salete,SC,7573,17644277.34
Salgadinho,PB,3813,11059633.72
Salgadinho,PE,10252,17981857.85
Salgado,SE,20039,30877886.92
Salgado Filho,PR,4213,13870939.17
Salgado de São Félix,PB,12144,21215555.57
Salgueiro,PE,59409,99504293.98
Salinas da Margarida,BA,15171,37486898.5
Salinópolis,PA,38819,59193458.85
Salitre,CE,16070,35172174.57
Salmourão,SP,5116,13933823.66
Saloá,PE,15722,35737990.8
Saltinho,SC,3923,15124394.98
Saltinho,SP,7714,22738139.77
Salto,SP,113127,264548481.76
Salto Grande,SP,9190,22312765.5
Salto Veloso,SC,4536,16964623.57
Salto da Divisa,MG,7096,17214126.18
Salto de Pirapora,SP,43148,95877936.36
Salto do Céu,MT,3583,12639284.99
Salto do Itararé,PR,5223,11808336.65
Salto do Jacuí,RS,12395,31111940.35
Salto do Lontra,PR,14450,30837727.35
Salvador,BA,2902927,4835187538.87
Salvador das Missões,RS,2766,15780432.51
Salvador do Sul,RS,7251,21620393.81
Salvaterra,PA,21987,35703919.3
Sambaíba,MA,5546,17995995.55
Sampaio,TO,4329,8861293.62
Sananduva,RS,16086,37289249.03
Sanclerlândia,GO,7774,17065187.32
Sandolândia,TO,3411,10055868.98
Sandovalina,SP,4026,26739634.0
Sangão,SC,11532,26894969.15
Sanharó,PE,24556,40153099.72
Sant'Ana do Livramento,RS,83324,183605793.78
Santa Adélia,SP,15098,49505684.73
Santa Albertina,SP,5956,21217518.39
Santa Amélia,PR,3726,
Santa Branca,SP,14465,36295005.57
Santa Brígida,BA,15237,28417679.33
Santa Bárbara,BA,20635,29762713.6
Santa Bárbara,MG,29888,87952262.18
Santa Bárbara d'Oeste,SP,189233,410107072.27
Santa Bárbara de Goiás,GO,6189,14825232.01
Santa Bárbara do Leste,MG,8068,13984679.18
Santa Bárbara do Monte Verde,MG,3005,11691083.11
Santa Bárbara do Sul,RS,8847,32525360.07
Santa Carmem,MT,4256,16433662.15
Santa Cecília,PB,6596,14241479.98
Santa Cecília do Pavão,PR,3625,10392365.45
Santa Cecília do Sul,RS,1699,10601893.1
Santa Clara d'Oeste,SP,2139,15383297.35
Santa Clara do Sul,RS,6127,17411138.85
Santa Cruz,PB,6576,13470454.35
Santa Cruz,RN,38538,59544096.67
Santa Cruz Cabrália,BA,28045,55296933.71
Santa Cruz da Baixa Verde,PE,12308,29774270.75
Santa Cruz da Conceição,SP,4292,19495284.45
Santa Cruz da Esperança,SP,2070,13220470.1
Santa Cruz da Vitória,BA,6778,15953620.57
Santa Cruz das Palmeiras,SP,32384,61533294.88
Santa Cruz de Goiás,GO,3119,13838433.23
Santa Cruz de Minas,MG,8365,11575917.08
Santa Cruz de Monte Castelo,PR,8194,20285894.68
Santa Cruz de Salinas,MG,4408,12058014.94
Santa Cruz do Arari,PA,9191,12125831.66
Santa Cruz do Capibaribe,PE,99232,142931655.2
Santa Cruz do Escalvado,MG,5026,14890632.17
Santa Cruz do Piauí,PI,6119,10993013.21
Santa Cruz do Rio Pardo,SP,46366,111793618.13
Santa Cruz do Sul,RS,125353,345016892.87
Santa Cruz do Xingu,MT,2213,12460304.32
Santa Cruz dos Milagres,PI,3910,10000210.0
Santa Efigênia de Minas,MG,4641,11909381.02
Santa Filomena,PE,14076,29592913.01
Santa Filomena,PI,6152,16052591.51
Santa Filomena do Maranhão,MA,7503,13800335.27
Santa Fé,PR,11297,23222141.8
Santa Fé de Minas,MG,4021,11571760.45
Santa Fé do Araguaia,TO,7144,14744188.3
Santa Fé do Sul,SP,31113,117084879.25
Santa Gertrudes,SP,24272,77924970.33
Santa Helena,PB,5933,15532690.72
Santa Helena,PR,25159,113742381.63
Santa Helena de Goiás,GO,38188,73570335.07
Santa Helena de Minas,MG,6336,12928976.44
Santa Inês,BA,11186,19042494.9
Santa Inês,MA,82680,140091071.96
Santa Inês,PB,3593,9604371.88
Santa Inês,PR,1784,10364047.39
Santa Isabel,GO,3825,14525594.84
Santa Isabel,SP,54363,122445568.94
Santa Isabel do Ivaí,PR,8915,18959575.49
Santa Isabel do Rio Negro,AM,21702,26515425.42
Santa Izabel do Oeste,PR,14039,37054956.3
Santa Izabel do Pará,PA,65251,85696563.18
Santa Juliana,MG,12702,33911329.9
Santa Leopoldina,ES,12883,35012097.32
Santa Luz,PI,5694,10926671.19
Santa Luzia,BA,13579,24331081.51
Santa Luzia,MA,75762,109285136.25
Santa Luzia,MG,214830,255569634.32
Santa Luzia,PB,15213,26756607.27
Santa Luzia D'Oeste,RO,8706,19922877.67
Santa Luzia do Itanhy,SE,13733,32886260.3
Santa Luzia do Norte,AL,7292,18477845.05
Santa Luzia do Paruá,MA,24507,47742826.32
Santa Luzia do Pará,PA,19418,40318206.29
Santa Lúcia,PR,3986,12685399.78
Santa Lúcia,SP,8651,19837441.98
Santa Margarida,MG,15879,28095180.14
Santa Margarida do Sul,RS,2483,13409259.41
Santa Maria,RN,5259,13159691.23
Santa Maria,RS,274838,480862325.68
Santa Maria Madalena,RJ,10253,53809830.11
Santa Maria da Boa Vista,PE,41103,70376379.0
Santa Maria da Serra,SP,5840,17827191.23
Santa Maria da Vitória,BA,41809,73781449.53
Santa Maria das Barreiras,PA,19437,47395198.41
Santa Maria de Itabira,MG,10942,20166472.68
Santa Maria de Jetibá,ES,38290,91690911.38
Santa Maria do Cambucá,PE,13728,26304376.95
Santa Maria do Herval,RS,6312,15652907.48
Santa Maria do Oeste,PR,11159,26578723.19
Santa Maria do Pará,PA,23790,32921895.79
Santa Maria do Salto,MG,5400,12623810.6
Santa Maria do Suaçuí,MG,14854,22931244.26
Santa Maria do Tocantins,TO,3198,8617295.49
Santa Mariana,PR,12496,25462769.93
Santa Mercedes,SP,2933,12906559.45
Santa Mônica,PR,3815,14336248.24
Santa Quitéria,CE,43359,72464232.57
Santa Quitéria do Maranhão,MA,24879,57219460.06
Santa Rita,MA,35364,53729930.21
Santa Rita,PB,133927,205022737.55
Santa Rita d'Oeste,SP,2574,16932427.83
Santa Rita de Caldas,MG,9228,15606947.97
Santa Rita de Cássia,BA,28642,50405187.14
Santa Rita de Ibitipoca,MG,3611,11532772.49
Santa Rita de Jacutinga,MG,5077,12124989.36
Santa Rita de Minas,MG,6984,14333499.45
Santa Rita do Araguaia,GO,7759,15328202.39
Santa Rita do Itueto,MG,5760,13420201.5
Santa Rita do Novo Destino,GO,3316,12294512.11
Santa Rita do Pardo,MS,7582,27571034.28
Santa Rita do Passa Quatro,SP,27457,76146069.81
Santa Rita do Sapucaí,MG,40941,62243061.07
Santa Rita do Tocantins,TO,2278,9461279.94
Santa Rita do Trivelato,MT,2935,19211678.26
Santa Rosa,RS,71961,204179874.72
Santa Rosa da Serra,MG,3357,11381694.19
Santa Rosa de Goiás,GO,2772,12156176.55
Santa Rosa de Lima,SC,2122,12974306.87
Santa Rosa de Lima,SE,3899,13248960.56
Santa Rosa de Viterbo,SP,25459,54113031.7
Santa Rosa do Piauí,PI,5180,10361877.33
Santa Rosa do Tocantins,TO,4773,11136090.01
Santa Salete,SP,1517,10502185.35
Santa Teresa,ES,23585,63782430.14
Santa Teresinha,BA,10514,21528277.91
Santa Teresinha,PB,4601,12093607.35
Santa Tereza de Goiás,GO,3868,12451071.43
Santa Tereza do Oeste,PR,10528,26800385.32
Santa Tereza do Tocantins,TO,2729,8461837.87
Santa Terezinha,MT,7798,20762770.29
Santa Terezinha,PE,11571,22596808.45
Santa Terezinha de Goiás,GO,10008,18981999.23
Santa Terezinha de Itaipu,PR,22353,68005093.01
Santa Terezinha do Progresso,SC,2720,10422400.4
Santa Terezinha do Tocantins,TO,2545,8617758.18
Santa Vitória,MG,19250,86415768.33
Santa Vitória do Palmar,RS,31524,94583494.58
Santaluz,BA,36690,62055839.12
Santana,BA,27132,44447090.63
Santana da Boa Vista,RS,8444,18262237.7
Santana da Ponte Pensa,SP,1610,10999335.81
Santana da Vargem,MG,7364,18020581.21
Santana de Cataguases,MG,3815,13330361.0
Santana de Parnaíba,SP,123825,593480737.07
Santana de Pirapama,MG,8068,14905565.97
Santana do Acaraú,CE,31369,52026283.28
Santana do Araguaia,PA,65062,87389666.23
Santana do Cariri,CE,17457,34563205.71
Santana do Deserto,MG,4006,11333643.02
Santana do Garambéu,MG,2381,10972593.51
Santana do Ipanema,AL,47593,106951594.67
Santana do Itararé,PR,5291,13645652.2
Santana do Jacaré,MG,4811,12381909.25
Santana do Manhuaçu,MG,8839,16037903.16
Santana do Maranhão,MA,12761,21614480.26
Santana do Matos,RN,13768,26980473.02
Santana do Mundaú,AL,11070,24716849.24
Santana do Paraíso,MG,30943,46776904.85
Santana do Piauí,PI,4534,9954568.1
Santana do Seridó,RN,2661,10212819.83
Santana do São Francisco,SE,7532,14334641.78
Santana dos Garrotes,PB,7160,13010207.46
Santana dos Montes,MG,3902,10862983.08
Santanópolis,BA,9407,16565492.52
Santarém,PA,290521,449384176.89
Santiago,RS,50622,88607189.65
Santo Amaro,BA,61559,97380525.68
Santo Amaro da Imperatriz,SC,21572,46059366.51
Santo Amaro das Brotas,SE,11963,21978644.69
Santo Amaro do Maranhão,MA,15110,24365527.05
Santo Anastácio,SP,21051,45346107.62
Santo André,PB,2553,9839498.13
Santo André,SP,707613,2176392659.65
Santo Antônio,RN,23681,33990812.25
Santo Antônio da Alegria,SP,6692,18765631.54
Santo Antônio da Barra,GO,4679,17594464.47
Santo Antônio da Platina,PR,45031,69370449.71
Santo Antônio das Missões,RS,11241,28176350.58
Santo Antônio de Goiás,GO,5391,15077406.21
Santo Antônio de Jesus,BA,100550,153470312.33
Santo Antônio de Lisboa,PI,6215,11160891.41
Santo Antônio de Posse,SP,22176,66737661.67
Santo Antônio de Pádua,RJ,41108,113555281.26
Santo Antônio do Amparo,MG,18266,36359787.25
Santo Antônio do Aracanguá,SP,8109,38017860.04
Santo Antônio do Aventureiro,MG,3655,11010996.76
Santo Antônio do Caiuá,PR,2765,10644838.91
Santo Antônio do Descoberto,GO,69000,121667297.48
Santo Antônio do Itambé,MG,4121,12783744.51
Santo Antônio do Içá,AM,24005,47053380.6
Santo Antônio do Jacinto,MG,12024,21405799.37
Santo Antônio do Jardim,SP,6065,19509486.24
Santo Antônio do Leste,MT,4435,15104550.97
Santo Antônio do Leverger,MT,19030,44194478.95
Santo Antônio do Monte,MG,27556,56902444.8
Santo Antônio do Palma,RS,2199,12687464.65
Santo Antônio do Paraíso,PR,2359,11935215.77
Santo Antônio do Pinhal,SP,6750,23782086.35
Santo Antônio do Planalto,RS,2055,12488422.85
Santo Antônio do Retiro,MG,7264,18665155.08
Santo Antônio do Rio Abaixo,MG,1818,11362607.47
Santo Antônio do Sudoeste,PR,19855,39040330.49
Santo Antônio dos Lopes,MA,14270,74503141.72
Santo Antônio dos Milagres,PI,2109,7557048.69
Santo Augusto,RS,14357,37755013.95
Santo Cristo,RS,14767,36521589.83
Santo Estêvão,BA,52704,78747040.15
Santo Expedito,SP,2988,11252929.66
Santo Expedito do Sul,RS,2494,11246669.73
Santo Hipólito,MG,3261,11990605.37
Santo Inácio,PR,5468,19870282.38
Santo Inácio do Piauí,PI,3713,10293978.03
Santos,SP,433565,2145630340.72
Santos Dumont,MG,47558,65036831.48
Santópolis do Aguapeí,SP,4572,14726951.51
Sapezal,MT,21811,68838477.82
Sapiranga,RS,79152,162014833.71
Sapopema,PR,6910,17719919.35
Sapucaia,PA,5492,16355209.56
Sapucaia,RJ,17608,63826606.63
Sapé,PB,51964,76311274.73
Saquarema,RJ,80915,239834236.45
Sarandi,PR,89388,153215612.75
Sarandi,RS,22840,53419038.76
Sarapuí,SP,9734,21736365.61
